DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
02-01-2008;00:00:01;45906;691.47;685.52;677.19;698.49
03-01-2008;00:00:01;33450;685.52;684.98;675.56;687.62
04-01-2008;00:00:01;49922;684.98;656.75;654.13;685.33
07-01-2008;00:00:01;40842;656.75;648.8;636.63;663.01
08-01-2008;00:00:01;51450;648.8;631.56;629.85;660.95
09-01-2008;00:00:01;42810;631.56;652.78;622.51;654.19
10-01-2008;00:00:01;79247;652.78;646.42;640.06;657.77
11-01-2008;00:00:01;60886;646.42;638.96;628.92;649.86
14-01-2008;00:00:01;92130;638.96;653.75;638.25;658.22
15-01-2008;00:00:01;95013;653.75;637.48;634.03;653.82
16-01-2008;00:00:01;140681;637.48;615.43;601.93;639.99
17-01-2008;00:00:01;142235;615.43;599.64;597.09;625.92
18-01-2008;00:00:01;118487;599.64;600.09;598.25;611.27
21-01-2008;00:00:01;378;600.09;600.09;600.07;600.09
22-01-2008;00:00:01;89987;600.09;584.1;560.69;600.09
23-01-2008;00:00:01;195810;584.1;549;519;584.35
24-01-2008;00:00:01;88768;549;574.42;548.62;580.83
25-01-2008;00:00:01;69539;574.42;566.46;565.92;595.92
28-01-2008;00:00:01;86139;566.46;556;547.75;572.83
29-01-2008;00:00:01;108570;556;550.98;539.99;561.6
30-01-2008;00:00:01;134076;550.98;548.03;542.27;561.18
31-01-2008;00:00:01;148287;548.03;560.78;534.29;572.92
01-02-2008;00:00:01;187536;560.78;515.55;508.7;565.71
04-02-2008;00:00:01;163193;515.55;495.94;491.95;515.9
05-02-2008;00:00:01;163126;495.94;505.87;487.66;509.8
06-02-2008;00:00:01;139961;505.87;502.56;496.9;511.96
07-02-2008;00:00:01;166789;502.56;505.19;495.53;515.21
08-02-2008;00:00:01;120464;505.19;516.09;504.95;518.85
11-02-2008;00:00:01;60166;516.09;521.72;512.81;524.69
12-02-2008;00:00:01;131112;521.72;518.06;512.08;531.76
13-02-2008;00:00:01;112546;518.06;534.01;517.8;536.29
14-02-2008;00:00:01;121114;534.01;531.63;530.14;542.06
15-02-2008;00:00:01;115953;531.63;530.31;523.11;533.09
18-02-2008;00:00:01;404;530.31;530.31;530.31;530.33
19-02-2008;00:00:01;101738;530.31;508.88;505.3;535.06
20-02-2008;00:00:01;82167;508.88;509;497.8;511.87
21-02-2008;00:00:01;114356;509;504;498.12;513.42
22-02-2008;00:00:01;81420;504;508.9;496.64;509.38
25-02-2008;00:00:01;88322;508.9;485.74;484.54;508.9
26-02-2008;00:00:01;133575;485.74;464.23;445.92;486.44
27-02-2008;00:00:01;67964;464.23;472.53;458.96;476.3
28-02-2008;00:00:01;61550;472.53;475.35;467.31;480.32
29-02-2008;00:00:01;76396;475.35;470.51;463.52;480.63
03-03-2008;00:00:01;66140;470.51;457.25;448.87;472.84
04-03-2008;00:00:01;75327;457.25;444.23;434.81;457.42
05-03-2008;00:00:01;70131;444.23;447.99;443.2;455.16
06-03-2008;00:00:01;61544;447.99;433.4;431.14;453.96
07-03-2008;00:00:01;69222;433.4;433.33;424.95;440.68
10-03-2008;00:00:01;61263;433.33;413.63;412.17;433.33
11-03-2008;00:00:01;50494;413.63;440.66;413.63;441.19
12-03-2008;00:00:01;41755;440.66;440.18;437.68;448.69
13-03-2008;00:00:01;47197;440.18;443.02;428.16;448.03
14-03-2008;00:00:01;43157;443.02;437.92;430.31;443.02
17-03-2008;00:00:01;38243;437.92;419.87;411.24;437.92
18-03-2008;00:00:01;45063;419.87;439.71;419.87;441.99
19-03-2008;00:00:01;39846;439.71;432;431.05;448.64
20-03-2008;00:00:01;48465;432;432.26;416.69;436.52
21-03-2008;00:00:01;389;432.26;433.56;432.25;433.57
24-03-2008;00:00:01;54450;433.56;460.33;433.55;466.83
25-03-2008;00:00:01;49936;460.33;450.98;445.79;460.56
26-03-2008;00:00:01;47588;450.98;457.94;448.82;464.11
27-03-2008;00:00:01;41999;457.94;444.08;439.45;458.21
28-03-2008;00:00:01;47024;444.08;439.16;433.59;454.2
31-03-2008;00:00:01;33470;439.16;441.03;430.99;443.83
01-04-2008;00:00:01;46167;441.03;465.44;440.47;467.04
02-04-2008;00:00:01;49937;465.44;465.68;459.47;477.03
03-04-2008;00:00:01;49365;465.68;455.42;447.37;465.7
04-04-2008;00:00:01;57378;455.42;471.34;455.42;478.7
07-04-2008;00:00:01;41336;471.34;476.77;471.09;486.76
08-04-2008;00:00:01;45138;476.77;467.54;460.82;476.82
09-04-2008;00:00:01;52473;467.54;464.14;456.35;473.22
10-04-2008;00:00:01;42176;464.14;468.96;461.32;474.92
11-04-2008;00:00:01;38958;468.96;457.67;453.91;469.08
14-04-2008;00:00:01;45121;457.67;451.89;449.03;458.59
15-04-2008;00:00:01;42776;451.89;446.92;442.34;460.47
16-04-2008;00:00:01;65824;446.92;453.86;441.06;459.05
17-04-2008;00:00:01;56619;453.86;449.85;445.55;459.84
18-04-2008;00:00:01;39;449.85;459.26;449.54;459.27
21-04-2008;00:00:01;47;459.26;459.27;459.25;459.27
22-04-2008;00:00:01;33;459.27;459.26;459.25;459.27
23-04-2008;00:00:01;71;459.26;459.27;459.25;459.27
24-04-2008;00:00:01;72;459.27;459.27;459.25;459.27
25-04-2008;00:00:01;131;459.27;459.26;459.25;459.27
28-04-2008;00:00:01;84;459.26;459.26;459.25;459.27
29-04-2008;00:00:01;79;459.26;459.25;459.25;459.27
30-04-2008;00:00:01;92;459.25;459.27;459.25;459.27
01-05-2008;00:00:01;128;459.27;459.25;459.25;459.27
02-05-2008;00:00:01;66;459.25;459.27;459.25;459.27
05-05-2008;00:00:01;62;459.27;459.27;459.25;459.27
06-05-2008;00:00:01;56;459.27;459.27;459.25;459.27
07-05-2008;00:00:01;66;459.27;459.27;459.25;459.27
08-05-2008;00:00:01;81;459.27;459.26;459.25;459.27
09-05-2008;00:00:01;83;459.26;459.25;459.25;459.27
12-05-2008;00:00:01;62;459.25;459.25;459.25;459.27
13-05-2008;00:00:01;57;459.25;459.26;459.25;459.27
14-05-2008;00:00:01;81;459.26;459.27;459.25;459.27
15-05-2008;00:00:01;112;459.27;459.25;459.25;459.27
16-05-2008;00:00:01;97;459.25;459.26;459.25;459.27
19-05-2008;00:00:01;81;459.26;459.25;459.25;459.27
20-05-2008;00:00:01;135;459.25;459.26;459.25;459.27
21-05-2008;00:00:01;126;459.26;459.26;459.25;459.27
22-05-2008;00:00:01;90;459.26;459.26;459.25;459.27
23-05-2008;00:00:01;96;459.26;459.26;459.25;459.27
26-05-2008;00:00:01;434;459.26;459.26;459.25;459.27
27-05-2008;00:00:01;103;459.26;459.25;459.25;459.27
28-05-2008;00:00:01;104;459.25;459.25;459.24;459.26
29-05-2008;00:00:01;94;459.25;459.25;459.24;459.26
30-05-2008;00:00:01;158;459.25;459.25;459.24;459.26
02-06-2008;00:00:01;134;459.25;459.25;459.24;459.26
03-06-2008;00:00:01;78;459.25;459.25;459.24;459.26
04-06-2008;00:00:01;101;459.25;459.24;459.24;459.26
05-06-2008;00:00:01;113;459.24;459.25;459.24;459.26
06-06-2008;00:00:01;104;459.25;459.25;459.24;459.26
09-06-2008;00:00:01;98;459.25;459.25;459.24;459.26
10-06-2008;00:00:01;114;459.25;459.25;459.24;459.26
11-06-2008;00:00:01;94;459.25;459.25;459.24;459.26
12-06-2008;00:00:01;126;459.25;459.25;459.24;459.26
13-06-2008;00:00:01;51;459.25;459.24;459.24;459.26
16-06-2008;00:00:01;82;459.24;459.24;459.24;459.26
17-06-2008;00:00:01;122;459.24;459.26;459.24;459.26
18-06-2008;00:00:01;106;459.26;459.26;459.24;459.26
19-06-2008;00:00:01;108;459.26;459.24;459.24;459.26
20-06-2008;00:00:01;111;459.24;459.25;459.24;459.26
23-06-2008;00:00:01;86;459.25;459.25;459.24;459.26
24-06-2008;00:00:01;99;459.25;459.26;459.24;459.26
25-06-2008;00:00:01;92;459.26;459.26;459.24;459.26
26-06-2008;00:00:01;71;459.26;459.25;459.24;459.26
27-06-2008;00:00:01;92;459.25;459.25;459.24;459.26
30-06-2008;00:00:01;129;459.25;459.24;459.24;459.26
01-07-2008;00:00:01;124;459.24;459.24;459.24;459.26
02-07-2008;00:00:01;54;459.24;459.24;459.24;459.26
03-07-2008;00:00:01;227;459.24;459.25;459.24;459.26
04-07-2008;00:00:01;413;459.25;459.24;459.24;459.26
07-07-2008;00:00:01;56;459.24;459.26;459.24;459.26
08-07-2008;00:00:01;119;459.26;459.25;459.24;459.26
09-07-2008;00:00:01;134;459.25;459.25;459.24;459.26
10-07-2008;00:00:01;67;459.25;459.26;459.24;459.26
11-07-2008;00:00:01;80;459.26;459.26;459.24;459.26
14-07-2008;00:00:01;99;459.26;459.25;459.24;459.26
15-07-2008;00:00:01;46807;459.25;516.17;459.24;528.52
16-07-2008;00:00:01;35396;516.17;535.11;510.12;537.51
17-07-2008;00:00:01;36403;535.11;533.18;524.45;536.85
18-07-2008;00:00:01;47310;533.18;481.12;477.42;534.1
21-07-2008;00:00:01;39757;481.12;468.76;465.11;484.89
22-07-2008;00:00:01;27282;468.76;475.95;464.57;481.2
23-07-2008;00:00:01;37666;475.95;488.34;475.95;498.03
24-07-2008;00:00:01;32652;488.34;476.76;475.73;497.57
25-07-2008;00:00:01;27790;476.76;492.91;475.62;493.99
28-07-2008;00:00:01;35938;492.91;477.59;473.96;492.91
29-07-2008;00:00:01;30215;477.59;482.88;476.06;487.79
30-07-2008;00:00:01;34655;482.88;482.68;471.84;486.82
31-07-2008;00:00:01;28175;482.68;473.12;470.35;482.7
01-08-2008;00:00:01;40168;473.12;468.11;461.78;473.93
04-08-2008;00:00:01;25935;468.11;462;460.98;474.27
05-08-2008;00:00:01;32610;462;479.39;462;481.11
06-08-2008;00:00:01;28206;479.39;486.34;472.29;490.72
07-08-2008;00:00:01;45345;486.34;479.2;475.69;486.34
08-08-2008;00:00:01;46010;479.2;494.96;475.01;496.1
11-08-2008;00:00:01;52314;494.96;501.13;491.35;509.94
12-08-2008;00:00:01;32703;501.13;502.82;497.04;507.24
13-08-2008;00:00:01;40658;502.82;500;492.72;504.22
14-08-2008;00:00:01;49743;500;505.17;495.58;508.84
15-08-2008;00:00:01;40163;505.17;510.15;504.58;511.89
18-08-2008;00:00:01;47488;510.15;498;494.52;510.59
19-08-2008;00:00:01;39812;498;490.38;485.83;499.33
20-08-2008;00:00:01;53243;490.38;485.22;481.44;497.61
21-08-2008;00:00:01;30752;485.22;487.49;478.58;490.63
22-08-2008;00:00:01;30836;487.49;489.45;486.53;495.86
25-08-2008;00:00:01;32540;489.45;482.96;480.6;497
26-08-2008;00:00:01;35850;482.96;473.81;469.47;483.47
27-08-2008;00:00:01;44073;473.81;468.5;463.68;475.49
28-08-2008;00:00:01;36491;468.5;473.73;468.5;477.48
29-08-2008;00:00:01;37410;473.73;462.66;461.56;473.78
01-09-2008;00:00:01;437;462.66;462.65;462.65;462.67
02-09-2008;00:00:01;49036;462.65;465.41;461.08;482.61
03-09-2008;00:00:01;49602;465.41;464.54;458.38;475.47
04-09-2008;00:00:01;54665;464.54;449.95;448.26;464.54
05-09-2008;00:00:01;55586;449.95;444.01;438.9;453.42
08-09-2008;00:00:01;75612;444.01;420;416.73;454.06
09-09-2008;00:00:01;71643;420;419.79;414.05;433.7
10-09-2008;00:00:01;56957;419.79;413.5;408.96;424.48
11-09-2008;00:00:01;69862;413.5;433.5;405.59;436.15
12-09-2008;00:00:01;61041;433.5;437.91;428.09;442.94
15-09-2008;00:00:01;64585;437.91;434.27;423.22;442.94
16-09-2008;00:00:01;79976;434.27;442.75;425.41;449.28
17-09-2008;00:00:01;93190;442.75;414.04;412.46;442.93
18-09-2008;00:00:01;66214;414.04;438.28;409.67;439
19-09-2008;00:00:01;71835;438.28;445.09;438.28;461.98
22-09-2008;00:00:01;8393;445.09;430.91;428.61;449.16
23-09-2008;00:00:01;78994;430.91;429.37;425.37;441.8
24-09-2008;00:00:01;60760;429.37;435.28;429.27;445.83
25-09-2008;00:00:01;71196;435.28;439.65;434.61;450.57
26-09-2008;00:00:01;67048;439.65;431.03;420.58;440.45
29-09-2008;00:00:01;111159;431.03;390.08;380.52;431.04
30-09-2008;00:00:01;83578;390.08;354.2;329.7;489.36
01-10-2008;00:00:01;35;354.2;354.19;354.18;354.2
02-10-2008;00:00:01;26244;354.19;390.5;354.18;395.09
03-10-2008;00:00:01;101896;390.5;386.51;382.17;412.5
06-10-2008;00:00:01;129232;386.51;369.99;356.5;387.47
07-10-2008;00:00:01;159114;369.99;346.01;344.45;376.26
08-10-2008;00:00:01;173479;346.01;337.63;326.1;359.99
09-10-2008;00:00:01;139611;337.63;330.98;321.39;349.48
10-10-2008;00:00:01;152987;330.98;332.31;309.38;342.71
13-10-2008;00:00:01;112835;332.31;381.07;332.31;383.08
14-10-2008;00:00:01;97739;381.07;362.65;356.15;395.55
15-10-2008;00:00:01;87142;362.65;337.99;337.99;362.71
16-10-2008;00:00:01;130425;337.99;356.5;308.71;357.14
17-10-2008;00:00:01;129467;356.5;372.73;356.5;387.3
20-10-2008;00:00:01;120078;372.73;378.48;359.16;381.22
21-10-2008;00:00:01;127827;378.48;363.12;360.98;384.63
22-10-2008;00:00:01;126281;363.12;355.69;343.22;370.82
23-10-2008;00:00:01;132356;355.69;353;336.99;359.1
24-10-2008;00:00:01;127211;353;338.92;323.46;353
27-10-2008;00:00:01;86821;338.92;330.01;324.97;343.52
28-10-2008;00:00:01;109992;330.01;368.52;327.75;369.31
29-10-2008;00:00:01;81020;368.52;358.16;351.02;372.05
30-10-2008;00:00:01;92573;358.16;360.15;357.17;373.23
31-10-2008;00:00:01;80807;360.15;359.76;353.1;373.14
03-11-2008;00:00:01;51310;359.76;345.62;344.09;363.77
04-11-2008;00:00:01;58797;345.62;362.91;345.06;373.55
05-11-2008;00:00:01;51547;362.91;350.82;345.33;369.42
06-11-2008;00:00:01;70965;350.82;329.29;326.34;350.82
07-11-2008;00:00:01;48806;329.29;329.55;328.22;341.7
10-11-2008;00:00:01;49063;329.55;310.84;308.73;332.56
11-11-2008;00:00:01;89420;310.84;311.29;299.54;318.78
12-11-2008;00:00:01;88685;311.29;291;286.56;312.85
13-11-2008;00:00:01;93802;291;312.49;279.88;313.61
14-11-2008;00:00:01;101912;312.49;310.2;301.93;325.81
17-11-2008;00:00:01;84585;310.2;300.01;296.99;311.16
18-11-2008;00:00:01;101166;300.01;297.17;284.44;303.73
19-11-2008;00:00:01;94365;297.17;280.25;278.67;300.95
20-11-2008;00:00:01;107796;280.25;260.06;257.64;284.07
21-11-2008;00:00:01;96238;260.06;262.29;246.46;269.37
24-11-2008;00:00:01;74750;262.29;257.48;248.71;270.74
25-11-2008;00:00:01;79244;257.48;282.46;257.44;287.38
26-11-2008;00:00:01;55903;282.46;292.05;275.78;295.72
27-11-2008;00:00:01;398;292.05;292.08;290.89;292.11
28-11-2008;00:00:01;19238;292.08;291.84;287.16;297.59
01-12-2008;00:00:01;45227;291.84;266.36;265.4;292.96
02-12-2008;00:00:01;51810;266.36;275.45;261.57;278.68
03-12-2008;00:00:01;48145;275.45;279.49;264.02;281.73
04-12-2008;00:00:01;36478;279.49;276.26;268.09;284.39
05-12-2008;00:00:01;19912;276.26;284.24;263.16;285.07
08-12-2008;00:00:01;53364;284.24;301.98;282;310.62
09-12-2008;00:00:01;59710;301.98;306.4;296.33;319.16
10-12-2008;00:00:01;42619;306.4;308.82;303.41;315.99
11-12-2008;00:00:01;46154;308.82;300.18;296.67;313.88
12-12-2008;00:00:01;45695;300.18;315.74;294;317.15
15-12-2008;00:00:01;55512;315.74;311.19;304.02;319.45
16-12-2008;00:00:01;45794;311.19;325.33;310.67;330.47
17-12-2008;00:00:01;43879;325.33;314.92;311.24;325.33
18-12-2008;00:00:01;34859;314.92;310.75;308.2;321.22
19-12-2008;00:00:01;40555;310.75;309.35;307.99;318.76
22-12-2008;00:00:01;37646;309.35;297.51;289.66;310.7
23-12-2008;00:00:01;32821;297.51;298.48;295.65;304.2
24-12-2008;00:00:01;16176;298.48;302.96;297.68;307.45
25-12-2008;00:00:01;411;302.96;302.95;302.94;302.96
26-12-2008;00:00:01;17092;302.95;300.94;297.17;305.82
29-12-2008;00:00:01;33082;300.94;297.42;290.75;302.42
30-12-2008;00:00:01;32088;297.42;303;297.42;307.85
31-12-2008;00:00:01;24229;303;307.62;301.44;312.32
01-01-2009;00:00:01;395;307.62;307.61;307.6;307.62
02-01-2009;00:00:01;30081;307.61;321.29;304.35;322.93
05-01-2009;00:00:01;23813;321.29;327.2;314.15;331.9
06-01-2009;00:00:01;46949;327.2;333.99;325.55;341.77
07-01-2009;00:00:01;48732;333.99;322;317.64;334.06
08-01-2009;00:00:01;33356;322;324.99;315.98;326.04
09-01-2009;00:00:01;40106;324.99;314.96;312.2;327.43
12-01-2009;00:00:01;30819;314.96;312.95;309.34;319.92
13-01-2009;00:00:01;20611;312.95;314.19;309.26;320.63
14-01-2009;00:00:01;42619;314.19;301.87;296.53;314.5
15-01-2009;00:00:01;43492;301.87;298.99;286.32;304.14
16-01-2009;00:00:01;40517;298.99;299.78;294.96;309.1
19-01-2009;00:00:01;377;299.78;299.4;299.4;299.8
20-01-2009;00:00:01;38880;299.4;282.88;281.6;300.37
21-01-2009;00:00:01;39640;282.88;302.94;282.75;304.72
22-01-2009;00:00:01;46634;302.94;306.27;294.54;310.63
23-01-2009;00:00:01;60899;306.27;324.64;303.52;333.03
26-01-2009;00:00:01;37063;324.64;323.42;319.73;329.04
27-01-2009;00:00:01;38038;323.42;331.5;323.42;334.98
28-01-2009;00:00:01;47587;331.5;348.85;331.48;353.32
29-01-2009;00:00:01;36872;348.85;342.23;338.96;348.85
30-01-2009;00:00:01;37605;342.23;338;335.17;348.92
02-02-2009;00:00:01;39985;338;340.48;331.39;346.25
03-02-2009;00:00:01;40761;340.48;340.13;332.99;343.83
04-02-2009;00:00:01;45478;340.13;343;338.15;355.71
05-02-2009;00:00:01;49433;343;353.65;335.78;356.43
06-02-2009;00:00:01;48697;353.65;370.99;353.33;374.82
09-02-2009;00:00:01;39692;370.99;377.61;366.51;381.95
10-02-2009;00:00:01;50283;377.61;359.03;356.57;378.38
11-02-2009;00:00:01;41753;359.03;358.04;351.96;365.62
12-02-2009;00:00:01;44585;358.04;362.86;350.33;364.67
13-02-2009;00:00:01;34545;362.86;357.65;354.26;363.84
16-02-2009;00:00:01;418;357.65;357.65;357.64;357.66
17-02-2009;00:00:01;41270;357.65;342.2;338.76;357.68
18-02-2009;00:00:01;40116;342.2;351.68;339.55;354.49
19-02-2009;00:00:01;35013;351.68;344.03;340.33;360.92
20-02-2009;00:00:01;42529;344.03;346.5;333.61;349.56
23-02-2009;00:00:01;45039;346.5;330.11;328.37;350.62
24-02-2009;00:00:01;68505;330.11;345.39;330.06;350.91
25-02-2009;00:00:01;62807;345.39;341.34;337.86;353.37
26-02-2009;00:00:01;70196;341.34;337.96;337.1;353.37
27-02-2009;00:00:01;84966;337.96;337.95;331.11;344.95
02-03-2009;00:00:01;64679;337.95;327.95;324.95;340.89
03-03-2009;00:00:01;54344;327.95;325.51;320.99;334.29
04-03-2009;00:00:01;48329;325.51;318.59;314.42;329.78
05-03-2009;00:00:01;52672;318.59;305.39;301.21;319.75
06-03-2009;00:00:01;57793;305.39;309.04;293.41;311.23
09-03-2009;00:00:01;56169;309.04;290.1;288.96;309.04
10-03-2009;00:00:01;38900;290.1;308.17;290.1;311.2
11-03-2009;00:00:01;23499;308.17;318.7;308.17;321.11
